schema_version,repo_full_name,repo_url,stars,primary_language,github_description,github_topics,detected_instruction_artifacts,ci_evidence,release_evidence,agent_product_flag,sample_stratum,primary_label,secondary_tags,confidence,evidence_notes,annotator_id,annotation_round,adjudication_status,adjudicated_label,adjudication_notes
0.2,Cyfrin/Updraft,https://github.com/Cyfrin/Updraft,119,Python,,,"{""matched_paths"": [""courses/solidity/4-ai-prompting/5-formatting-a-question/+page.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,,true,stars:50-199|artifact:*.prompt.md|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,DontFuckMyCode/dfmc,https://github.com/DontFuckMyCode/dfmc,18,Go,,,"{""matched_paths"": ["".windsurfrules""], ""queries"": ["".windsurfrules""]}",.github/workflows; go.mod,,true,stars:10-49|artifact:.windsurfrules|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,QuickerHub/quicker-rpc,https://github.com/QuickerHub/quicker-rpc,11,TypeScript,"QuickerAgent: AI desktop assistant for Quicker. Monorepo with QuickerRpc plugin + qkrpc CLI — headless action create/edit/run via MCP, HTTP, or JSON CLI (StreamJsonRpc named pipe).",ai-agent|automation|cli|csharp|electron|mcp|model-context-protocol|quicker|streamjsonrpc|typescript|windows,"{""matched_paths"": [""agent-gui/scripts/dump-system-prompt.mjs""], ""queries"": [""system-prompt.*""]}",.github/workflows,tags=1; releases=1,true,stars:10-49|artifact:system-prompt.*|agent_flag:true,AI_PRODUCT,,high,AI desktop assistant with MCP for Quicker for AI builders,claude_r2,1,,,
0.2,PallasBot/Pallas-Bot,https://github.com/PallasBot/Pallas-Bot,472,Python,《明日方舟》帕拉斯 Bot,,"{""matched_paths"": [""src/plugins/ollama/system_prompt.txt""], ""queries"": [""system_prompt.*""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:200-999|artifact:system_prompt.*|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Arknights game bot for end-user gamers,claude_r2,1,,,
0.2,QuasarBrains/Simple-Agent,https://github.com/QuasarBrains/Simple-Agent,15,Python,A simple agent powered by LLMs that performs tasks.,agents|ai|anthropic|autonomous-agents|llms|openai|python,"{""matched_paths"": [""system_prompt.md""], ""queries"": [""system_prompt.*""]}",tests/,,true,stars:10-49|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,medium,LLM-powered agent for AI developers but limited evidence,claude_r2,1,,,
0.2,Protelis/Protelis,https://github.com/Protelis/Protelis,22,Java,Java-hosted execution of Protelis programs,,"{""matched_paths"": [""AGENTS.md""], ""queries"": [""AGENTS.md""]}",.github/workflows,tags=1; releases=1,true,stars:10-49|artifact:AGENTS.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,medium,Java-hosted Protelis execution for developers,claude_r2,1,,,
0.2,Raphasha27/Raphasha27,https://github.com/Raphasha27/Raphasha27,26,Python,,,"{""matched_paths"": [""snake-contribution-game-prompt.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,,true,stars:10-49|artifact:*.prompt.md|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,Oyl-Wallet/oyl-amm,https://github.com/Oyl-Wallet/oyl-amm,11,Rust,,,"{""matched_paths"": ["".clinerules""], ""queries"": ["".clinerules""]}",.github/workflows; Cargo.toml,tags=1; releases=1,true,stars:10-49|artifact:.clinerules|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,Azure-Samples/art-voice-agent-accelerator,https://github.com/Azure-Samples/art-voice-agent-accelerator,73,Python,"Build, test, and ship omnichannel voice agents on Azure—ACS telephony, custom STT→LLM→TTS pipeline, Voice Live API (voice-to-voice), and Foundry Agents.",,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": ["".github/copilot-instructions.md""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:50-199|artifact:.github/copilot-instructions.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Omnichannel voice agents on Azure end-user product,claude_r2,1,,,
0.2,Myriad-Dreamin/tinymist,https://github.com/Myriad-Dreamin/tinymist,3327,Rust,Tinymist [ˈtaɪni mɪst] is an integrated language service for Typst [taɪpst].,dap|dap-server|formatter|language-server|lsp|lsp-server|typst|vscode-extension,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": ["".github/copilot-instructions.md"", ""copilot-instructions.md""]}",.github/workflows; Cargo.toml; tests/,tags=1; releases=1,true,stars:1000+|artifact:.github/copilot-instructions.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Language service for Typst for general developers,claude_r2,1,,,
0.2,NewLifeX/NewLife.RocketMQ,https://github.com/NewLifeX/NewLife.RocketMQ,221,C#,纯托管轻量级RocketMQ客户端，支持发布消息、消费消息、负载均衡等核心功能！,csharp|dotnet|mq|rocketmq|rocketmq-client,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": [""copilot-instructions.md""]}",.github/workflows,tags=1; releases=0,true,stars:200-999|artifact:copilot-instructions.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,RocketMQ client for general developers,claude_r2,1,,,
0.2,MicrosoftDocs/fabric-docs,https://github.com/MicrosoftDocs/fabric-docs,155,,Public repo for the fabric-docs-pr pair,,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": ["".github/copilot-instructions.md""]}",.github/workflows,,true,stars:50-199|artifact:.github/copilot-instructions.md|agent_flag:true,EXCLUDE,,high,Documentation-only repository,claude_r2,1,,,
0.2,MinLL/MinAI,https://github.com/MinLL/MinAI,48,PHP,Bridge between LLMs and various Skyrim Mods,,"{""matched_paths"": [""minai_plugin/contextbuilders/system_prompt_context.php""], ""queries"": [""system_prompt.*""]}",.github/workflows,tags=1; releases=1,true,stars:10-49|artifact:system_prompt.*|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,LLM bridge for Skyrim Mods for end-user gamers,claude_r2,1,,,
0.2,NewLifeX/NewLife.Agent,https://github.com/NewLifeX/NewLife.Agent,44,C#,NewLife.Agent 是一个面向 .NET Framework 4.x 与 .NET (Core) 3.1+ 的跨平台服务与守护进程管理框架，帮助控制台 / ASP.NET Core / Worker 应用快速注册为 Windows 服务或 Linux systemd，统一提供安装卸载启动停止、交互调试、健康阈值监控（内存/线程/句柄）、资源超限与定时重启策略、看门狗守护及多实例部署。,dotnet,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": [""copilot-instructions.md""]}",.github/workflows,,true,stars:10-49|artifact:copilot-instructions.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Cross-platform service management framework for .NET devs,claude_r2,1,,,
0.2,AIStoryBuilders/AIStoryBuilders,https://github.com/AIStoryBuilders/AIStoryBuilders,67,C#,Write your next novel faster and easier,ai|azure-open-ai|chatgpt|llm|open-ai|writing-application|writing-software|writing-tool,"{""matched_paths"": [""wiki-content/Anatomy-Of-A-Prompt.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,tags=1; releases=1,true,stars:50-199|artifact:*.prompt.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,AI-powered novel writing tool for end users,claude_r2,1,,,
0.2,FlipForensics/AIFT,https://github.com/FlipForensics/AIFT,33,Python,"AIFT is a GUI, CLI, REST API, and MCP tool that helps DFIR analysts get oriented quickly. Point it at disk images, VM images, forensic archives, or triage packages; AIFT discovers what can be opened, parses artifacts with Dissect, and uses AI to turn parsed data into concrete leads and gaps for the investigator to verify. ",ai|aift|chatgpt|claude|dfir|dfir-automation|dfir-tools|digital-forensics|forensics|forensics-tools|incident-response|llm|local-ai|openai,"{""matched_paths"": [""prompts/artifact_instructions/wer.md""], ""queries"": [""*.prompt.md""]}",.github/workflows; pytest.ini; tests/,tags=1; releases=1,true,stars:10-49|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,high,DFIR tool with MCP for security analysts building AI systems,claude_r2,1,,,
0.2,Affitor/affiliate-skills,https://github.com/Affitor/affiliate-skills,474,HTML,"50 AI agent skills for affiliate marketing. Research trending content, write data-backed posts, generate infographics, build landing pages, deploy — full flywheel with social intelligence. Works with Claude Code, Pi, ChatGPT, Gemini, Cursor, Windsurf, any AI.",affiliate-marketing|agent-skills|ai|ai-agents|chatgpt|claude|claude-code|content-marketing|cursor|gemini|influencer|llm|marketing|open-source|saas|seo|skill-md|social-media|tiktok|youtube,"{""matched_paths"": ["".cursorrules""], ""queries"": ["".cursorrules""]}",.github/workflows; tests/; spec/,,true,stars:200-999|artifact:.cursorrules|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,AI agent skills for affiliate marketing for marketers,claude_r2,1,,,
0.2,PaloAltoNetworks/docusaurus-openapi-docs,https://github.com/PaloAltoNetworks/docusaurus-openapi-docs,1089,TypeScript,🦝 OpenAPI plugin for generating API reference docs in Docusaurus v3.,docusaurus|docusaurus-plugin|docusaurus-theme|docusaurus2|openapi|react,"{""matched_paths"": [""AGENTS.md""], ""queries"": [""AGENTS.md""]}",.github/workflows,tags=1; releases=1,true,stars:1000+|artifact:AGENTS.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,OpenAPI docs plugin for Docusaurus for devs,claude_r2,1,,,
0.2,DaveDushi/kolshek,https://github.com/DaveDushi/kolshek,12,TypeScript,CLI tool for tracking finances from Israeli banks and credit cards (כל שקל),,"{""matched_paths"": [""CLAUDE.md""], ""queries"": [""CLAUDE.md""]}",.github/workflows; tests/,tags=1; releases=1,false,stars:10-49|artifact:CLAUDE.md|agent_flag:false,CONVENTIONAL_SOFTWARE,,high,CLI for tracking finances for end users,claude_r2,1,,,
0.2,JetBrains/koog,https://github.com/JetBrains/koog,4363,Kotlin,"Koog is a JVM (Java and Kotlin) framework for building predictable, fault-tolerant and enterprise-ready AI agents across all platforms – from backend services to Android and iOS, JVM, and even in-browser environments. Koog is based on our AI products expertise and provides proven solutions for complex LLM and AI problems",agentframework|agentic-ai|agents|ai|ai-agents-framework|aiagentframework|android-ai|anthropic|genai|generative-ai|java|jvm|kotlin|ktor|llm|mcp|multi-agent-systems|ollama|openai|spring,"{""matched_paths"": [""prompt/prompt-cache/Module.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,tags=1; releases=1,true,stars:1000+|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,high,JVM AI agent framework for AI developers,claude_r2,1,,,
0.2,Gijsreyn/bicep-ext-databricks,https://github.com/Gijsreyn/bicep-ext-databricks,13,C#,Sample repository containing Azure Databricks Bicep extension,,"{""matched_paths"": ["".github/chatmodes/csharp-dotnet-janitor.chatmode.md""], ""queries"": ["".github/chatmodes""]}",.github/workflows,,true,stars:10-49|artifact:.github/chatmodes|agent_flag:true,CONVENTIONAL_SOFTWARE,,medium,Azure Databricks Bicep sample for developers,claude_r2,1,,,
0.2,LastBotInc/nextjs-supabase-ai-webapp,https://github.com/LastBotInc/nextjs-supabase-ai-webapp,24,TypeScript,,,"{""matched_paths"": ["".cursor/rules/command_line_tools.mdc""], ""queries"": ["".cursor/rules""]}",test/; __tests__/,,true,stars:10-49|artifact:.cursor/rules|agent_flag:true,EXCLUDE,,low,Insufficient evidence provided,claude_r2,1,,,
0.2,ReflexioAI/reflexio,https://github.com/ReflexioAI/reflexio,312,Python,Make your agents improve themselves. Reflexio is an AI agent self-improvement harness that enables your AI agents to continuously learn from real user interactions. ,self-improvement|self-improving-agent|self-improving-ai|self-learning,"{""matched_paths"": [""reflexio/server/prompt/prompt_bank/playbook_aggregation/v2.3.0.prompt.md""], ""queries"": [""*.prompt.md""]}",tests/,tags=1; releases=0,true,stars:200-999|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,high,AI agent self-improvement harness for AI developers,claude_r2,1,,,
0.2,Mybono/ai-orchestrator,https://github.com/Mybono/ai-orchestrator,97,HTML,"Portable multi-agent AI developer setup for Claude Code + Ollama. Role-based local LLM orchestration via Bash — plan, code, review, commit. Zero Dependency. Works with any language stack.",agentic|agentic-ai|claude-code|cli|coding-assistant|local-llm|mcp|ollama,"{""matched_paths"": ["".clinerules""], ""queries"": ["".clinerules""]}",.github/workflows,tags=1; releases=1,true,stars:50-199|artifact:.clinerules|agent_flag:true,AI_PRODUCT,,high,Portable multi-agent AI setup for Claude Code developers,claude_r2,1,,,
0.2,CyberShadow/CyDo,https://github.com/CyberShadow/CyDo,33,TypeScript,UI and orchestration for AI coding agents,,"{""matched_paths"": [""defs/prompts/enter_write_mode.md""], ""queries"": [""*.prompt.md""]}",tests/,,true,stars:10-49|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,medium,UI and orchestration for AI coding agents,claude_r2,1,,,
0.2,NVIDIA/NeMo-Agent-Toolkit,https://github.com/NVIDIA/NeMo-Agent-Toolkit,2422,Python,The NVIDIA NeMo Agent toolkit is an open-source library for efficiently connecting and optimizing teams of AI agents.,,"{""matched_paths"": [""examples/prompt_from_file/prompts/system_prompt.txt""], ""queries"": [""system_prompt.*""]}",.gitlab-ci.yml,tags=1; releases=1,true,stars:1000+|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,high,NVIDIA NeMo Agent toolkit for AI practitioners,claude_r2,1,,,
0.2,GreenteaOS/Caramel,https://github.com/GreenteaOS/Caramel,10,TypeScript,Confectionery of the @GreenteaOS,,"{""matched_paths"": ["".windsurfrules""], ""queries"": ["".windsurfrules""]}",.github/workflows,tags=1; releases=1,true,stars:10-49|artifact:.windsurfrules|agent_flag:true,CONVENTIONAL_SOFTWARE,,low,Confectionery of GreenteaOS insufficient evidence,claude_r2,1,,,
0.2,Gerstep/HumanCompiler,https://github.com/Gerstep/HumanCompiler,152,TypeScript,Compile humans into AI agents — a Claude Code plugin that conducts deep behavioral interviews and generates installable agent plugins,,"{""matched_paths"": [""CLAUDE.md""], ""queries"": [""CLAUDE.md""]}",tests/,,true,stars:50-199|artifact:CLAUDE.md|agent_flag:true,AI_PRODUCT,,high,Claude Code plugin compiling humans into AI agents,claude_r2,1,,,
0.2,ALT-F4-LLC/dotfiles.vorpal,https://github.com/ALT-F4-LLC/dotfiles.vorpal,17,Rust,Vorpal dotfiles for TheAltF4Stream.,vorpal,"{""matched_paths"": [""docs/changelog/skills/evolve-agents.md""], ""queries"": [""AGENTS.md""]}",.github/workflows; Cargo.toml; tests/,,true,stars:10-49|artifact:AGENTS.md|agent_flag:true,EXCLUDE,,high,Dotfiles repository not product software,claude_r2,1,,,
0.2,LessUp/awesome-cursorrules-zh,https://github.com/LessUp/awesome-cursorrules-zh,202,JavaScript,Cursor AI 编程规则精选集 | 132+ 规则，覆盖前端/后端/AI/DevOps 等 32 个领域,ai|ai-assistant|ai-coding|awesome-list|bilingual|chinese|code-generation|cursor|cursor-ai|cursorrules|developer-tools|documentation|openspec|prompt-engineering|rules|vitepress,"{""matched_paths"": [""docs/rules/ai/photonic-neural-network/.cursorrules"", ""docs/rules/blockchain/advanced-protocols/.cursorrules"", ""docs/rules/blockchain/solidity/foundry/.cursorrules"", ""docs/rules/database/spatiotemporal/.cursorrules"", ""docs/rules/devops/github-code-quality/.cursorrules"", ""docs/rules/devops/serverless/.cursorrules"", ""docs/rules/emerging-tech/quantum-computing/.cursorrules"", ""docs/rules/frontend/react/nextjs-tailwind/.cursorrules"", ""docs/rules/general/code-style/.cursorrules"", ""docs/rules/hardware/carbon-chip/.cursorrules"", ""docs/rules/industrial/automation/.cursorrules"", ""docs/rules/quantum/superconducting-computing/.cursorrules"", ""docs/rules/security/zero-trust/.cursorrules""], ""queries"": ["".cursorrules""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:200-999|artifact:.cursorrules|agent_flag:true,CONVENTIONAL_SOFTWARE,,medium,Cursor AI rules collection educational content,claude_r2,1,,,
0.2,BuildWithHussain/hive,https://github.com/BuildWithHussain/hive,16,TypeScript,"Simple, feature rich project management software.",,"{""matched_paths"": [""prompts/prd.md""], ""queries"": [""prompts/""]}",.github/workflows,,true,stars:10-49|artifact:prompts/|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Project management software for end users,claude_r2,1,,,
0.2,ROCm/hipDNN,https://github.com/ROCm/hipDNN,57,C++,[DEPRECATED] Moved to ROCm/rocm-libraries repo,,"{""matched_paths"": ["".clinerules""], ""queries"": ["".clinerules""]}",tests/,tags=1; releases=1,true,stars:50-199|artifact:.clinerules|agent_flag:true,CONVENTIONAL_SOFTWARE,,medium,DEPRECATED ROCm libraries not AI product,claude_r2,1,,,
0.2,AIrjen/OneButtonPrompt,https://github.com/AIrjen/OneButtonPrompt,1065,Python,One Button Prompt,,"{""matched_paths"": [""user_guides/workflow_assist_and_prompt_variant_mode.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,,true,stars:1000+|artifact:*.prompt.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,low,One Button Prompt insufficient evidence,claude_r2,1,,,
0.2,Micrurus-Ai/Corvid-lang,https://github.com/Micrurus-Ai/Corvid-lang,258,Rust,The programming language that checks your AI before it runs.,ai|llm|programming-language,"{""matched_paths"": [""docs/external-trials/33m-friends-and-family-prompt.md""], ""queries"": [""*.prompt.md""]}",.github/workflows; Cargo.toml; tests/,tags=1; releases=1,true,stars:200-999|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,high,Programming language checking AI code for AI developers,claude_r2,1,,,
0.2,CreminiAI/skillpack,https://github.com/CreminiAI/skillpack,703,TypeScript,Pack and deploy local AI agents for your team in minutes,agent|agent-skills|agentic|agentic-ai|agentic-workflow|ai-skills,"{""matched_paths"": [""system-prompt.md""], ""queries"": [""system-prompt.*""]}",tests/,tags=1; releases=0,true,stars:200-999|artifact:system-prompt.*|agent_flag:true,AI_PRODUCT,,high,Pack and deploy local AI agents for AI developers,claude_r2,1,,,
0.2,Paperspace/cli,https://github.com/Paperspace/cli,12,TypeScript,The CLI for Paperspace ,ai|cli|cloud|gpu|llm|paperspace,"{""matched_paths"": [""prompts/confirm.ts""], ""queries"": [""prompts/""]}",.github/workflows; test/,tags=1; releases=1,true,stars:10-49|artifact:prompts/|agent_flag:true,AI_PRODUCT,,medium,CLI for Paperspace for AI cloud users,claude_r2,1,,,
0.2,Agnuxo1/OpenCLAW-P2P,https://github.com/Agnuxo1/OpenCLAW-P2P,44,TypeScript,"Decentralized Autonomous Research Collective. Lean 4-verified, IPFS-backed, agent-native. Production paper: arXiv:2604.19792. Live at p2pclaw.com.",ai-agents|autonomous-agents|decentralized|decentralized-science|formal-verification|ipfs|lean4|multi-agent|p2p|peer-review,"{""matched_paths"": [""paperclaw/integrations/aider/.aider.conf.yml""], ""queries"": ["".aider.conf.yml""]}",.github/workflows,tags=1; releases=0,true,stars:10-49|artifact:.aider.conf.yml|agent_flag:true,AI_PRODUCT,,high,Decentralized research collective for AI researchers,claude_r2,1,,,
0.2,Alfanous-team/alfanous,https://github.com/Alfanous-team/alfanous,285,Python,"Alfanous is an Arabic search engine API provides the simple and advanced search in Quran , more features and many interfaces...",api|arabic|indexing|mcp|mcp-server|python|quran|search-engine,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": ["".github/copilot-instructions.md"", ""copilot-instructions.md""]}",.github/workflows,tags=1; releases=1,true,stars:200-999|artifact:.github/copilot-instructions.md|agent_flag:true,AI_PRODUCT,,high,Alfanous search engine API with MCP for AI developers,claude_r2,1,,,
0.2,Horace-Maxwell/horosa-skill,https://github.com/Horace-Maxwell/horosa-skill,196,Python,"Offline-capable AI skill for Astrology, Bazi, Ziwei, etc. 让你的AI本地挂载一个玄学家",,"{""matched_paths"": [""docs/WINDOWS_RELEASE_BUILD_PROMPT.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,tags=1; releases=1,true,stars:50-199|artifact:*.prompt.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Offline AI skill for astrology for end users,claude_r2,1,,,
0.2,MicrosoftDocs/learn,https://github.com/MicrosoftDocs/learn,84,Jupyter Notebook,Microsoft Learn: Cloud & AI Training Content. This repository is public for Instructor Led Training purposes; we do not accept pull requests in this repository.,,"{""matched_paths"": [""learn-pr/wwl-data-ai/fundamentals-generative-ai/includes/6-writing-prompts.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,,true,stars:50-199|artifact:*.prompt.md|agent_flag:true,EXCLUDE,,high,Microsoft Learn training content no product software,claude_r2,1,,,
0.2,OpenCSGs/csghub-lite,https://github.com/OpenCSGs/csghub-lite,30,Go,"csghub-lite is a lightweight local LLM runner for the CSGHub platform. One command downloads, loads, and chats with models. It   ships a web UI, OpenAI-compatible API, llama.cpp inference, resumable downloads, marketplace browsing, and one-click AI app and   coding-agent setup—all in a single cross-platform binary.",ai-gateway|cc-switch|inference|ollama-api,"{""matched_paths"": ["".cursor/rules/manual-local-release.mdc""], ""queries"": ["".cursor/rules""]}",.github/workflows; go.mod,tags=1; releases=1,true,stars:10-49|artifact:.cursor/rules|agent_flag:true,AI_PRODUCT,,high,Lightweight LLM runner with API for AI developers,claude_r2,1,,,
0.2,MichealWayne/fe-tools,https://github.com/MichealWayne/fe-tools,208,TypeScript,前端开发常用文档/网站地址、样式/js方法封装库、项目模板。提供Chrome拓展程序,css|frontend|js|nodejs|tools,"{""matched_paths"": [""project-templates/frontend/vite-react+ts/.windsurfrules""], ""queries"": ["".windsurfrules""]}",.github/workflows,,true,stars:200-999|artifact:.windsurfrules|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Frontend development docs and utilities for developers,claude_r2,1,,,
0.2,Gremlinq/ExRam.Gremlinq,https://github.com/Gremlinq/ExRam.Gremlinq,187,C#,A .NET object-graph-mapper for Apache TinkerPop™ Gremlin enabled databases.,cosmosdb|dotnet|graph|graph-mapper|graphdatabase|graphdb|gremlin|gremlin-driver|gremlin-enabled-databases|gremlin-server|janusgraph|neptune-db|object-graph-mapper|ogm|tinkerpop,"{""matched_paths"": ["".github/copilot-instructions.md""], ""queries"": ["".github/copilot-instructions.md""]}",.github/workflows; test/,tags=1; releases=1,true,stars:50-199|artifact:.github/copilot-instructions.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Graph object mapper for Gremlin for database devs,claude_r2,1,,,
0.2,ParclLabs/parcl-ai-connect,https://github.com/ParclLabs/parcl-ai-connect,15,HTML,Parcl AI Connect,,"{""matched_paths"": [""use-cases/property-manager-intel/basic/PROMPT.md"", ""use-cases/service-targeting/basic/PROMPT.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,,true,stars:10-49|artifact:*.prompt.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,low,Parcl AI Connect insufficient evidence,claude_r2,1,,,
0.2,Azure-Samples/Copilot-Studio-with-Azure-AI-Search,https://github.com/Azure-Samples/Copilot-Studio-with-Azure-AI-Search,26,HCL,AZD template for deploying Azure Copilot Studio with Azure AI search,ai-azd-templates|azd-templates|azure-ai-search|copilot-studio|power-platform|terraform,"{""matched_paths"": ["".github/chatmodes/README.md""], ""queries"": ["".github/chatmodes""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:10-49|artifact:.github/chatmodes|agent_flag:true,CONVENTIONAL_SOFTWARE,,medium,AZD template for Copilot Studio end-user deployment,claude_r2,1,,,
0.2,Li-Bailiang/prompt-refine-skill,https://github.com/Li-Bailiang/prompt-refine-skill,84,Python,Agent Skill that silently refines prompts for the currently running model,agent-skill|agent-skills|ai-tools|prompt-engineering|prompt-refine,"{""matched_paths"": [""strategies/google-gemini.md""], ""queries"": [""GEMINI.md""]}",.github/workflows,tags=1; releases=1,true,stars:50-199|artifact:GEMINI.md|agent_flag:true,AI_PRODUCT,,high,Agent Skill for prompt refinement for AI developers,claude_r2,1,,,
0.2,MieMieeeee/comfyui-agent-skill,https://github.com/MieMieeeee/comfyui-agent-skill,86,Python,"Enable agents to run registered ComfyUI workflows through a local ComfyUI server using this repo’s CLI, returning structured JSON outputs.",,"{""matched_paths"": [""scripts/comfyui/references/prompt_enhancement/character.md""], ""queries"": [""*.prompt.md""]}",.github/workflows,tags=1; releases=0,true,stars:50-199|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,high,CLI enabling agents to run ComfyUI workflows for AI devs,claude_r2,1,,,
0.2,DamianB-BitFlipper/proton-drive-sync,https://github.com/DamianB-BitFlipper/proton-drive-sync,666,TypeScript,"Local folders, automatically synced to Proton Drive. (Unofficial Sync Client)",,"{""matched_paths"": [""AGENTS.md""], ""queries"": [""AGENTS.md""]}",.github/workflows,tags=1; releases=1,true,stars:200-999|artifact:AGENTS.md|agent_flag:true,CONVENTIONAL_SOFTWARE,,high,Unofficial Proton Drive sync for end users,claude_r2,1,,,
0.2,PurpleAILAB/Decepticon,https://github.com/PurpleAILAB/Decepticon,4411,Python,Autonomous Hacking Agent for Red Team,agent|ai|cybersecurity|generative-ai|hacking|langchain|langgraph|llm|pentest|pentesting,"{""matched_paths"": [""packages/decepticon/decepticon/agents/prompts/standard/osint_operator.md"", ""packages/decepticon/decepticon/agents/prompts/standard/soundwave.md""], ""queries"": [""*.prompt.md""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:1000+|artifact:*.prompt.md|agent_flag:true,AI_PRODUCT,,high,Autonomous hacking agent for red team security practitioners,claude_r2,1,,,
0.2,1jehuang/jcode,https://github.com/1jehuang/jcode,7179,Rust,Coding Agent Harness,ai|claude|cli|coding-agent|llm|mcp|openai|rust|terminal|tui,"{""matched_paths"": [""crates/jcode-base/src/prompt/system_prompt.md""], ""queries"": [""system_prompt.*""]}",.github/workflows; Cargo.toml; tests/,tags=1; releases=1,true,stars:1000+|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,high,Coding Agent Harness CLI for AI developers,claude_r2,1,,,
0.2,ModelTC/LightX2V,https://github.com/ModelTC/LightX2V,2424,Python,Lightweight Image Video Action Generation Inference Framework,auto-regressive-diffusion-model|diffusion-models|dreamzero|hunyuan-video|lingbot-world|ltx-video|qwen-image|video-generation|wan-video|world-models,"{""matched_paths"": [""lightx2v/models/input_encoders/hf/ltx2/gemma/encoders/prompts/gemma_t2v_system_prompt.txt""], ""queries"": [""system_prompt.*""]}",.github/workflows,,true,stars:1000+|artifact:system_prompt.*|agent_flag:true,AI_PRODUCT,,high,Image/video generation inference framework for AI builders,claude_r2,1,,,
0.2,Martian-Engineering/volt,https://github.com/Martian-Engineering/volt,282,TypeScript,Coding agent with lossless context management,,"{""matched_paths"": [""packages/voltcode/src/cli/cmd/debug/system-prompt.ts""], ""queries"": [""system-prompt.*""]}",.github/workflows,tags=1; releases=1,true,stars:200-999|artifact:system-prompt.*|agent_flag:true,AI_PRODUCT,,medium,Coding agent with lossless context management,claude_r2,1,,,
0.2,567-labs/instructor,https://github.com/567-labs/instructor,13190,Python,structured outputs for llms ,openai|openai-function-calli|openai-functions|pydantic-v2|python|validation,"{""matched_paths"": ["".cursor/rules/new-features-planning.mdc"", ""docs/examples/multi_modal_gemini.md""], ""queries"": ["".cursor/rules"", ""GEMINI.md""]}",.github/workflows; tests/,tags=1; releases=1,true,stars:1000+|artifact:.cursor/rules|agent_flag:true,AI_PRODUCT,,high,Structured outputs library for LLMs for AI developers,claude_r2,1,,,
0.2,OWASP/www-project-top-10-for-large-language-model-applications,https://github.com/OWASP/www-project-top-10-for-large-language-model-applications,1295,Python,OWASP Top 10 for Large Language Model Apps (Part of the GenAI Security Project),ai|appsec|llm|llm-security,"{""matched_paths"": [""Archive/2_0_candidates/JohnSotiropoulos_VulnerableAutonomousAgents.md""], ""queries"": [""AGENTS.md""]}",.github/workflows,tags=1; releases=1,true,stars:1000+|artifact:AGENTS.md|agent_flag:true,AI_PRODUCT,,high,OWASP Top 10 for LLM Apps for AI security practitioners,claude_r2,1,,,
